0	-17	69	-42	-9	32	21	25	-19	-2	4	3	0	2	0	1	0	-2	4	3	0	2	0	1	0	0	0	0	
0	-14	64	-43	-13	28	22	24	-20	0	0	2	-2	-1	1	0	0	0	0	2	-2	-1	1	0	0	0	0	0	
0	-14	63	-42	-11	30	23	25	-18	0	0	3	0	0	2	1	1	0	0	3	0	0	2	1	1	0	0	0	
0	-14	64	-44	-10	30	23	23	-17	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	2	0	0	0	
0	-12	64	-41	-8	30	21	22	-18	1	0	3	2	0	0	-1	1	1	0	3	2	0	0	-1	1	0	0	0	
0	-12	63	-43	-10	28	21	24	-18	1	0	1	0	-1	0	0	1	1	0	1	0	-1	0	0	1	0	0	0	
0	-13	67	-38	-10	30	23	23	-21	0	3	6	0	0	2	0	-1	0	3	6	0	0	2	0	-1	0	0	0	
0	-14	66	-42	-9	28	23	22	-19	0	2	2	1	-1	1	-1	0	0	2	2	1	-1	1	-1	0	0	0	0	
0	-14	63	-46	-9	29	24	23	-19	0	0	-1	0	0	2	0	0	0	0	-1	0	0	2	0	0	0	0	0	
0	-12	64	-42	-9	30	22	24	-19	1	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	
0	-16	65	-44	-6	31	22	21	-18	-1	1	0	3	1	0	-1	1	-1	1	0	3	1	0	-1	1	0	0	0	
0	-13	64	-44	-9	33	21	25	-22	1	0	0	0	3	0	1	-2	1	0	0	0	3	0	1	-2	0	0	0	
0	-14	66	-42	-8	30	24	22	-18	0	1	2	1	0	2	-1	1	0	1	2	1	0	2	-1	1	0	0	0	
0	-13	64	-43	-9	31	22	23	-22	0	0	0	0	1	0	0	-2	0	0	0	0	1	0	0	-2	0	0	0	
0	-15	67	-45	-9	30	20	22	-23	0	2	-1	0	0	-1	0	-2	0	2	-1	0	0	-1	0	-2	0	0	0	
0	-15	64	-44	-7	29	21	22	-22	0	0	0	2	0	0	0	-1	0	0	0	2	0	0	0	-1	0	0	0	
0	-14	66	-43	-10	29	24	25	-20	0	1	1	0	0	2	2	0	0	1	1	0	0	2	2	0	0	0	0	
0	-11	64	-43	-7	32	22	25	-19	2	0	0	2	2	0	2	1	2	0	0	2	2	0	2	1	0	0	0	
0	-12	64	-46	-8	29	21	24	-19	1	0	-1	1	0	0	0	1	1	0	-1	1	0	0	0	1	0	0	0	
0	-15	65	-43	-8	30	21	21	-15	-1	0	0	1	0	0	-1	4	-1	0	0	1	0	0	-1	4	0	0	0	
0	-13	66	-44	-12	29	21	21	-18	0	1	0	-2	0	0	-1	1	0	1	0	-2	0	0	-1	1	0	0	0	
0	-11	64	-46	-10	30	21	20	-18	2	0	-1	0	0	0	-2	1	2	0	-1	0	0	0	-2	1	0	0	0	
0	-15	64	-46	-9	28	19	24	-21	-1	0	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	-1	1	-1	0	0	0	
0	-13	64	-45	-8	32	21	24	-18	1	0	0	1	2	0	1	1	1	0	0	1	2	0	1	1	0	0	0	
0	-14	65	-44	-7	30	23	23	-20	0	0	0	2	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	
0	-15	64	-46	-12	30	21	23	-21	0	0	-1	-2	0	0	0	0	0	0	-1	-2	0	0	0	0	0	0	0	
0	-13	65	-42	-7	31	18	23	-18	1	0	2	2	1	-2	0	1	1	0	2	2	1	-2	0	1	0	0	0	
0	-11	64	-44	-8	28	20	23	-21	3	0	0	1	-1	0	0	-1	3	0	0	1	-1	0	0	-1	0	0	0	
0	-15	65	-44	-12	30	23	26	-18	0	0	0	-2	0	2	3	1	0	0	0	-2	0	2	3	1	0	0	0	
0	-13	65	-42	-10	30	21	24	-18	1	0	2	0	0	0	1	1	1	0	2	0	0	0	1	1	0	0	0	
0	-14	62	-42	-8	32	20	24	-20	0	-1	2	1	2	0	1	0	0	-1	2	1	2	0	1	0	0	0	0	
0	-13	66	-45	-12	32	21	23	-19	1	1	0	-2	1	0	0	1	1	1	0	-2	1	0	0	1	0	0	0	
0	-17	64	-46	-8	30	20	26	-21	-2	0	-1	1	0	0	3	0	-2	0	-1	1	0	0	3	0	0	0	0	
0	-12	64	-43	-11	31	23	23	-21	2	0	1	-1	0	2	0	0	2	0	1	-1	0	2	0	0	0	0	0	
0	-14	67	-42	-10	30	21	23	-20	0	2	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	
0	-15	64	-44	-14	30	21	24	-22	0	0	0	-3	0	0	1	-1	0	0	0	-3	0	0	1	-1	0	0	0	
0	-13	65	-42	-12	31	23	24	-23	1	0	1	-1	0	2	0	-2	1	0	1	-1	0	2	0	-2	0	0	0	
0	-14	67	-43	-9	33	22	24	-20	0	2	0	1	2	1	0	0	0	2	0	1	2	1	0	0	0	0	0	
0	-13	65	-44	-12	31	20	26	-19	1	0	0	-1	0	0	2	1	1	0	0	-1	0	0	2	1	0	0	0	
0	-15	64	-41	-13	31	22	25	-17	0	0	2	-2	0	0	1	3	0	0	2	-2	0	0	1	3	0	0	0	
0	-13	65	-42	-10	31	23	23	-19	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	
0	-12	63	-45	-10	31	20	23	-21	1	-1	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	
0	-14	65	-42	-13	33	20	27	-22	0	1	2	-2	2	0	3	-1	0	1	2	-2	2	0	3	-1	0	0	0	
0	-11	64	-42	-11	34	23	24	-19	2	0	1	0	3	1	0	1	2	0	1	0	3	1	0	1	0	0	0	
0	-10	63	-42	-9	32	21	27	-17	3	0	1	1	1	0	3	3	3	0	1	1	1	0	3	3	0	0	0	
0	-13	63	-44	-11	32	21	25	-21	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	
0	-14	65	-47	-8	29	22	25	-18	0	1	-2	2	-1	1	1	1	0	1	-2	2	-1	1	1	1	0	0	0	
0	-15	66	-45	-13	32	21	24	-22	-1	1	0	-2	1	0	0	-1	-1	1	0	-2	1	0	0	-1	0	0	0	
0	-14	66	-40	-9	34	24	27	-19	0	1	4	1	3	2	3	1	0	1	4	1	3	2	3	1	0	0	0	
0	-16	67	-42	-9	31	21	27	-16	-1	2	1	1	0	0	3	3	-1	2	1	1	0	0	3	3	0	0	0	
0	-16	63	-44	-13	33	19	24	-21	-1	-1	0	-2	2	-2	0	-1	-1	-1	0	-2	2	-2	0	-1	0	0	0	
0	-14	64	-43	-12	30	22	24	-21	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	
0	-14	65	-45	-11	29	23	23	-22	0	0	0	0	-1	1	0	-1	0	0	0	0	-1	1	0	-1	0	0	0	
0	-15	66	-47	-8	30	20	22	-21	0	1	-2	2	0	-1	-1	0	0	1	-2	2	0	-1	-1	0	0	0	0	
0	-15	65	-44	-9	29	21	26	-22	0	0	0	1	-1	0	2	-1	0	0	0	1	-1	0	2	-1	0	0	0	
0	-14	65	-45	-14	27	21	20	-22	0	0	0	-3	-3	0	-3	-1	0	0	0	-3	-3	0	-3	-1	0	0	0	
0	-14	64	-44	-10	30	23	22	-21	0	0	0	1	0	2	-1	0	0	0	0	1	0	2	-1	0	0	0	0	
0	-14	63	-45	-10	29	20	23	-24	0	-1	0	1	0	0	0	-3	0	-1	0	1	0	0	0	-3	0	0	0	
0	-14	60	-45	-9	32	23	25	-24	0	-3	0	1	1	1	1	-2	0	-3	0	1	1	1	1	-2	0	0	0	
0	-15	65	-46	-9	32	20	24	-19	0	1	-1	1	1	0	0	2	0	1	-1	1	1	0	0	2	0	0	0	
0	-13	61	-45	-10	30	20	27	-22	1	-2	0	0	0	0	3	0	1	-2	0	0	0	0	3	0	0	0	0	
0	-15	62	-46	-10	30	19	25	-23	0	-1	-1	0	0	-1	1	-1	0	-1	-1	0	0	-1	1	-1	0	0	0	
0	-12	64	-45	-10	32	20	23	-23	2	0	0	0	1	0	0	-1	2	0	0	0	1	0	0	-1	0	0	0	
0	-12	63	-44	-12	30	20	25	-25	2	0	0	-1	0	0	1	-3	2	0	0	-1	0	0	1	-3	0	0	0	
0	-12	64	-44	-11	29	21	23	-22	1	0	0	0	-1	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	
0	-13	67	-45	-6	31	22	25	-23	0	3	0	4	1	1	1	-1	0	3	0	4	1	1	1	-1	0	0	0	
0	-12	64	-41	-5	29	19	23	-21	1	0	3	5	-1	-1	0	0	1	0	3	5	-1	-1	0	0	0	0	0	
0	-13	66	-42	-7	30	23	24	-22	0	2	2	3	0	2	0	0	0	2	2	3	0	2	0	0	0	0	0	
0	-15	65	-43	-7	32	20	25	-22	-1	1	1	3	1	0	1	0	-1	1	1	3	1	0	1	0	0	0	0	
0	-13	63	-41	-8	32	24	26	-21	1	0	3	1	1	3	2	0	1	0	3	1	1	3	2	0	0	0	0	
0	-14	61	-45	-10	32	21	26	-23	0	-2	0	0	1	0	2	-1	0	-2	0	0	1	0	2	-1	0	0	0	
0	-16	62	-46	-10	29	21	23	-26	-1	-1	-1	0	0	0	0	-3	-1	-1	-1	0	0	0	0	-3	0	0	0	
0	-16	63	-45	-7	31	24	28	-22	-1	0	0	2	1	2	4	0	-1	0	0	2	1	2	4	0	0	0	0	
0	-14	63	-45	-6	31	22	25	-20	0	0	0	3	0	0	0	2	0	0	0	3	0	0	0	2	0	0	0	
0	-15	63	-44	-9	32	22	27	-19	0	0	0	0	1	0	2	3	0	0	0	0	1	0	2	3	0	0	0	
0	-17	64	-44	-9	32	21	24	-23	-2	0	0	0	1	0	0	0	-2	0	0	0	1	0	0	0	0	0	0	
0	-16	65	-44	-11	29	23	25	-25	-1	1	0	-1	-1	1	0	-2	-1	1	0	-1	-1	1	0	-2	0	0	0	
0	-12	63	-44	-10	31	22	27	-22	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	
0	-13	63	-41	-12	33	20	26	-26	1	0	3	-2	2	0	1	-3	1	0	3	-2	2	0	1	-3	0	0	0	
0	-15	62	-46	-9	32	19	24	-23	0	-1	-1	0	1	-1	0	0	0	-1	-1	0	1	-1	0	0	0	0	0	
0	-15	64	-44	-9	29	18	23	-22	0	0	0	0	-1	-2	-1	0	0	0	0	0	-1	-2	-1	0	0	0	0	
0	-13	61	-42	-8	32	22	23	-22	1	-1	2	1	1	1	0	0	1	-1	2	1	1	1	0	0	0	0	0	
0	-14	64	-42	-9	33	20	24	-20	0	1	2	0	2	0	0	2	0	1	2	0	2	0	0	2	0	0	0	
0	-16	67	-42	-12	29	21	23	-23	-1	3	1	-1	-1	0	0	0	-1	3	1	-1	-1	0	0	0	0	0	0	
0	-13	65	-42	-10	31	22	25	-19	1	1	1	0	0	1	1	3	1	1	1	0	0	1	1	3	0	0	0	
0	-18	64	-44	-11	29	20	24	-22	-3	0	0	0	-1	0	0	0	-3	0	0	0	-1	0	0	0	0	0	0	
0	-14	62	-44	-10	30	21	26	-21	0	-1	0	0	0	0	2	1	0	-1	0	0	0	0	2	1	0	0	0	
0	-15	65	-41	-13	31	20	27	-24	0	1	2	-2	0	0	2	-1	0	1	2	-2	0	0	2	-1	0	0	0	
0	-17	64	-44	-11	31	22	24	-22	-1	0	0	0	0	1	0	0	-1	0	0	0	0	1	0	0	0	0	0	
0	-13	64	-44	-9	31	20	22	-23	1	0	0	1	0	0	-1	0	1	0	0	1	0	0	-1	0	0	0	0	
0	-14	62	-43	-9	27	21	25	-25	0	-1	1	0	-2	0	1	-2	0	-1	1	0	-2	0	1	-2	0	0	0	
0	-14	63	-45	-6	30	22	25	-25	1	0	0	3	0	1	1	-1	1	0	0	3	0	1	1	-1	0	0	0	
0	-15	62	-43	-9	31	21	23	-21	0	-1	0	0	1	0	0	2	0	-1	0	0	1	0	0	2	0	0	0	
0	-15	66	-44	-9	32	19	26	-23	0	2	0	0	2	-1	2	0	0	2	0	0	2	-1	2	0	0	0	0	
0	-13	64	-45	-11	33	23	28	-22	2	0	0	-1	2	2	3	1	2	0	0	-1	2	2	3	1	0	0	0	
0	-13	65	-42	-7	30	21	24	-19	1	1	2	2	0	0	0	3	1	1	2	2	0	0	0	3	0	0	0	
0	-13	67	-42	-8	32	24	24	-19	1	3	1	1	1	3	0	3	1	3	1	1	1	3	0	3	0	0	0	
0	-15	66	-44	-9	31	20	25	-22	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
0	-11	66	-42	-12	33	22	25	-20	3	2	1	-2	2	1	0	2	3	2	1	-2	2	1	0	2	0	0	0	
0	-15	68	-45	-6	31	22	24	-19	0	4	0	3	0	1	0	3	0	4	0	3	0	1	0	3	0	0	0	
0	-15	66	-43	-7	30	21	25	-23	0	2	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	
0	-17	65	-43	-9	32	21	23	-22	-2	1	0	0	1	0	0	0	-2	1	0	0	1	0	0	0	0	0	0	
0	-15	64	-43	-6	31	22	24	-22	0	0	0	3	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	
0	-15	65	-47	-5	31	21	28	-24	0	0	-2	3	0	0	3	-1	0	0	-2	3	0	0	3	-1	0	0	0	
0	-15	63	-43	-6	30	19	25	-25	0	0	1	2	0	-1	0	-2	0	0	1	2	0	-1	0	-2	0	0	0	
0	-15	64	-48	-7	29	23	25	-21	0	0	-3	1	-1	2	0	1	0	0	-3	1	-1	2	0	1	0	0	0	
0	-17	64	-47	-5	28	22	23	-23	-1	0	-2	3	-1	1	-1	0	-1	0	-2	3	-1	1	-1	0	0	0	0	
0	-15	67	-43	-8	29	20	27	-23	0	2	1	0	0	0	2	0	0	2	1	0	0	0	2	0	0	0	0	
0	-12	64	-43	-11	30	21	25	-20	3	0	1	-2	0	0	0	2	3	0	1	-2	0	0	0	2	0	0	0	
0	-13	67	-46	-10	33	21	24	-23	1	2	-1	0	2	0	0	0	1	2	-1	0	2	0	0	0	0	0	0	
0	-14	66	-43	-8	31	22	27	-19	0	1	1	0	0	1	2	3	0	1	1	0	0	1	2	3	0	0	0	
0	-14	67	-44	-6	31	24	28	-18	0	2	0	2	0	2	3	4	0	2	0	2	0	2	3	4	0	0	0	
0	-12	64	-43	-7	31	23	26	-18	2	0	1	1	0	1	1	4	2	0	1	1	0	1	1	4	0	0	0	
0	-15	65	-44	-7	31	20	25	-22	0	0	0	1	0	-1	0	0	0	0	0	1	0	-1	0	0	0	0	0	
0	-10	63	-40	-10	31	22	25	-21	4	-1	4	-1	0	0	0	0	4	-1	4	-1	0	0	0	0	0	0	0	
0	-13	66	-43	-7	35	21	28	-21	1	1	1	1	4	0	3	0	1	1	1	1	4	0	3	0	0	0	0	
0	-12	64	-40	-7	34	24	25	-22	2	0	3	1	3	2	0	0	2	0	3	1	3	2	0	0	0	0	0	
0	-12	63	-41	-6	34	24	27	-20	2	-1	2	2	3	2	2	1	2	-1	2	2	3	2	2	1	0	0	0	
0	-15	62	-41	-5	32	22	25	-20	0	-2	2	3	1	0	0	1	0	-2	2	3	1	0	0	1	0	0	0	
0	-12	63	-42	-8	31	24	26	-19	2	0	1	0	0	2	1	2	2	0	1	0	0	2	1	2	0	0	0	
0	-16	66	-43	-12	32	22	27	-19	-1	1	0	-3	1	0	2	2	-1	1	0	-3	1	0	2	2	0	0	0	
0	-14	63	-43	-6	32	22	24	-19	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	
0	-14	65	-43	-3	30	22	24	-22	0	1	0	5	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	
0	-14	64	-45	-6	30	24	24	-21	0	0	-1	2	0	2	0	0	0	0	-1	2	0	2	0	0	0	0	0	
0	-12	67	-44	-4	29	21	26	-22	2	2	0	3	-1	0	1	0	2	2	0	3	-1	0	1	0	0	0	0	
0	-14	67	-43	-8	32	23	25	-22	0	2	1	0	1	1	0	0	0	2	1	0	1	1	0	0	0	0	0	
0	-15	64	-44	-8	34	22	25	-22	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
0	-14	62	-43	-9	31	21	23	-19	0	-1	1	0	0	0	-1	2	0	-1	1	0	0	0	-1	2	0	0	0	
0	-15	63	-43	-10	30	23	25	-21	0	0	1	-1	0	1	0	0	0	0	1	-1	0	1	0	0	0	0	0	
0	-15	67	-45	-8	32	21	26	-23	0	3	0	0	1	0	1	-1	0	3	0	0	1	0	1	-1	0	0	0	
0	-12	65	-43	-7	31	22	25	-19	1	1	1	1	0	0	0	2	1	1	1	1	0	0	0	2	0	0	0	
0	-12	62	-41	-10	31	22	26	-20	1	-1	3	-1	0	0	1	1	1	-1	3	-1	0	0	1	1	0	0	0	
0	-13	62	-42	-8	29	22	25	-17	0	-1	1	0	-1	0	0	4	0	-1	1	0	-1	0	0	4	0	0	0	
0	-14	66	-45	-6	32	24	22	-20	0	2	0	2	1	2	-2	1	0	2	0	2	1	2	-2	1	0	0	0	
0	-14	62	-47	-6	28	21	24	-23	0	-1	-2	2	-2	0	0	-1	0	-1	-2	2	-2	0	0	-1	0	0	0	
0	-14	66	-46	-6	33	24	25	-18	0	2	-1	2	2	2	0	3	0	2	-1	2	2	2	0	3	0	0	0	
0	-13	66	-43	-4	34	23	25	-18	0	2	1	3	3	1	0	3	0	2	1	3	3	1	0	3	0	0	0	
0	-12	64	-46	-8	32	21	24	-21	1	0	-1	0	1	0	0	0	1	0	-1	0	1	0	0	0	0	0	0	
0	-11	64	-44	-8	33	24	26	-17	2	0	0	0	1	2	1	3	2	0	0	0	1	2	1	3	0	0	0	
0	-13	65	-45	-6	31	24	26	-22	0	1	0	1	0	2	1	-1	0	1	0	1	0	2	1	-1	0	0	0	
0	-12	65	-45	-8	35	23	25	-20	1	1	0	0	3	1	0	0	1	1	0	0	3	1	0	0	0	0	0	
0	-12	65	-42	-8	34	22	27	-23	1	1	2	0	2	0	2	-2	1	1	2	0	2	0	2	-2	0	0	0	
0	-14	65	-45	-4	30	25	23	-19	0	1	0	3	-1	2	-1	1	0	1	0	3	-1	2	-1	1	0	0	0	
0	-13	66	-43	-8	29	22	29	-18	0	2	1	0	-2	0	4	2	0	2	1	0	-2	0	4	2	0	0	0	
0	-12	64	-44	-9	32	23	26	-23	1	0	0	-1	0	0	1	-2	1	0	0	-1	0	0	1	-2	0	0	0	
0	-15	65	-44	-8	32	23	23	-19	-1	0	0	0	0	1	-1	1	-1	0	0	0	0	1	-1	1	0	0	0	
0	-16	68	-44	-5	32	25	26	-19	-2	3	0	2	0	2	1	1	-2	3	0	2	0	2	1	1	0	0	0	
0	-14	65	-44	-4	31	22	25	-21	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	
0	-14	63	-45	-6	32	21	24	-23	0	-1	0	1	0	0	0	-2	0	-1	0	1	0	0	0	-2	0	0	0	
0	-16	65	-43	-8	34	20	28	-20	-1	0	0	0	2	-1	2	1	-1	0	0	0	2	-1	2	1	0	0	0	
0	-16	65	-45	-7	34	23	26	-21	-1	0	-1	0	2	1	0	0	-1	0	-1	0	2	1	0	0	0	0	0	
0	-13	69	-44	-8	30	21	25	-20	1	4	0	0	-1	0	0	0	1	4	0	0	-1	0	0	0	0	0	0	
0	-15	65	-44	-6	32	19	23	-20	0	0	0	1	0	-2	-1	0	0	0	0	1	0	-2	-1	0	0	0	0	
0	-13	65	-43	-7	32	22	25	-22	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	
0	-13	65	-41	-5	34	22	25	-19	0	0	2	2	2	0	0	2	0	0	2	2	2	0	0	2	0	0	0	
0	-12	64	-43	-6	30	22	27	-20	1	0	0	1	-1	0	1	0	1	0	0	1	-1	0	1	0	0	0	0	
0	-13	65	-43	-6	32	20	23	-22	0	0	0	1	1	-1	-1	0	0	0	0	1	1	-1	-1	0	0	0	0	
0	-14	66	-47	-5	32	22	22	-21	0	1	-2	2	0	0	-2	0	0	1	-2	2	0	0	-2	0	0	0	0	
0	-14	63	-41	-8	31	23	23	-21	0	-1	3	0	0	1	-1	0	0	-1	3	0	0	1	-1	0	0	0	0	
0	-16	63	-46	-9	33	23	26	-19	-1	-1	-1	-1	2	1	1	1	-1	-1	-1	-1	2	1	1	1	0	0	0	
0	-12	65	-47	-8	32	23	23	-22	2	0	-2	0	0	1	-1	0	2	0	-2	0	0	1	-1	0	0	0	0	
0	-14	64	-44	-5	32	22	24	-24	0	0	0	2	0	0	0	-2	0	0	0	2	0	0	0	-2	0	0	0	
0	-14	62	-45	-9	33	20	25	-22	0	-2	0	-1	1	-1	0	0	0	-2	0	-1	1	-1	0	0	0	0	0	
0	-11	62	-44	-5	30	23	25	-21	2	-2	0	2	-1	1	0	0	2	-2	0	2	-1	1	0	0	0	0	0	
0	-14	65	-45	-9	30	23	26	-24	0	0	0	-1	0	1	1	-2	0	0	0	-1	0	1	1	-2	0	0	0	
0	-13	63	-45	-6	31	23	22	-21	0	0	0	1	0	1	-2	0	0	0	0	1	0	1	-2	0	0	0	0	
0	-12	67	-46	-6	33	23	25	-20	1	2	-1	1	1	1	0	1	1	2	-1	1	1	1	0	1	0	0	0	
0	-14	65	-45	-1	31	24	26	-20	0	0	0	5	0	2	1	1	0	0	0	5	0	2	1	1	0	0	0	
0	-11	69	-45	-2	28	23	22	-22	2	4	0	4	-2	1	-2	0	2	4	0	4	-2	1	-2	0	0	0	0	
0	-13	66	-44	-3	31	22	23	-19	0	1	0	3	0	0	0	2	0	1	0	3	0	0	0	2	0	0	0	
0	-14	66	-47	-4	31	25	24	-20	0	1	-2	2	0	3	0	1	0	1	-2	2	0	3	0	1	0	0	0	
0	-15	66	-45	-5	30	23	24	-18	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	0	0	
0	-12	65	-44	-4	28	24	23	-20	2	0	0	1	-2	1	0	0	2	0	0	1	-2	1	0	0	0	0	0	
